2003-07-06 08:50:23,176 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-jk2.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/workers.jar which could not be opened, entry ignored
2003-07-06 08:50:23,176 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-jk2.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/classes/ which could not be opened, entry ignored
2003-07-06 08:50:23,181 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-jk2.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/log4j.jar which could not be opened, entry ignored
2003-07-06 08:50:23,602 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-logging.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/log4j.jar which could not be opened, entry ignored
2003-07-06 08:50:23,602 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-logging.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/log4j-core.jar which could not be opened, entry ignored
2003-07-06 08:50:23,625 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/bootstrap.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-daemon.jar which could not be opened, entry ignored
2003-07-06 08:50:23,905 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] Creating
2003-07-06 08:50:23,930 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] Created
2003-07-06 08:50:23,942 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] Starting
2003-07-06 08:50:24,943 INFO  [STDOUT] Apache Tomcat/4.1.24-LE-jdk14
2003-07-06 08:50:25,108 INFO  [org.apache.coyote.http11.Http11Protocol] Initializing Coyote HTTP/1.1 on port 8080
2003-07-06 08:50:25,129 INFO  [org.apache.coyote.http11.Http11Protocol] Starting Coyote HTTP/1.1 on port 8080
2003-07-06 08:50:25,203 WARN  [org.apache.jk.server.JkMain] No properties file found /opt/jboss-3.2.1_tomcat-4.1.24/server/all/tmp/deploy/server/all/deploy/conf/jk2.properties
2003-07-06 08:50:25,568 INFO  [org.apache.jk.common.ChannelSocket] JK2: ajp13 listening on /0.0.0.0:8009
2003-07-06 08:50:25,842 INFO  [org.apache.jk.server.JkMain] Jk running ID=0 time=4/639  config=null
2003-07-06 08:50:25,842 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] OK
2003-07-06 08:50:25,843 INFO  [org.jboss.deployment.MainDeployer] Adding deployer: org.jboss.web.catalina.EmbeddedCatalinaService41@f7345b
2003-07-06 08:50:25,843 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:26,142 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] deploy, ctxPath=/invoker, warUrl=file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:26,605 INFO  [org.jboss.web.localhost.Engine] WebappLoader[/invoker]: Deploying class repositories to work directory /opt/jboss-3.2.1_tomcat-4.1.24/server/all/tmp/deploy/server/all/deploy/work/MainEngine/localhost/invoker
2003-07-06 08:50:26,628 INFO  [org.jboss.web.localhost.Engine] WebappLoader[/invoker]: Deploy class files /WEB-INF/classes to /opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/WEB-INF/classes
2003-07-06 08:50:27,499 INFO  [org.jboss.web.localhost.Engine] ContextConfig[/invoker]: Added certificates -> request attribute Valve
2003-07-06 08:50:27,586 INFO  [org.jboss.web.localhost.Engine] ContextConfig[/invoker]: Configured an authenticator for method BASIC
2003-07-06 08:50:27,663 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] Using Java2 parent classloader delegation: true
2003-07-06 08:50:27,664 INFO  [org.jboss.web.localhost.Engine] StandardManager[/invoker]: Seeding random number generator class java.security.SecureRandom
2003-07-06 08:50:27,665 INFO  [org.jboss.web.localhost.Engine] StandardManager[/invoker]: Seeding of random number generator has been completed
2003-07-06 08:50:27,797 INFO  [org.jboss.web.localhost.Engine] StandardWrapper[/invoker:default]: Loading container servlet default
2003-07-06 08:50:27,876 INFO  [org.jboss.web.localhost.Engine] StandardWrapper[/invoker:invoker]: Loading container servlet invoker
2003-07-06 08:50:28,225 INFO  [org.jboss.deployment.MainDeployer] Deployed package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:28,232 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/
2003-07-06 08:50:28,385 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] deploy, ctxPath=/jboss-net, warUrl=file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/
2003-07-06 08:50:28,398 INFO  [org.jboss.web.localhost.Engine] WebappLoader[/jboss-net]: Deploying class repositories to work directory /opt/jboss-3.2.1_tomcat-4.1.24/server/all/tmp/deploy/server/all/deploy/work/MainEngine/localhost/jboss-net
2003-07-06 08:50:28,884 INFO  [org.jboss.web.localhost.Engine] ContextConfig[/jboss-net]: Added certificates -> request attribute Valve
2003-07-06 08:50:28,885 INFO  [org.jboss.web.localhost.Engine] ContextConfig[/jboss-net]: Configured an authenticator for method BASIC
2003-07-06 08:50:28,927 INFO  [org.jboss.web.catalina.EmbeddedCatalinaService41] Using Java2 parent classloader delegation: true
2003-07-06 08:50:28,928 INFO  [org.jboss.web.localhost.Engine] StandardManager[/jboss-net]: Seeding random number generator class java.security.SecureRandom
2003-07-06 08:50:28,929 INFO  [org.jboss.web.localhost.Engine] StandardManager[/jboss-net]: Seeding of random number generator has been completed
